course,unique,days,hour,room,instruction_mode,instructor,status,level
RTF w388C RSCH PROBS: DOCTORAL EXAM PREP  (Whole term),72845,,,,Hybrid or Blended,,open,Graduate
RTF w388S RSCH PROB SPEC FIELD RTF: PROD  (Whole term),72850,,,,Hybrid or Blended,,open,Graduate
RTF w196 PORTFOLIO IN MEDIA PRODUCTION  (Whole term),72855,,,,Hybrid or Blended,,open,Graduate
RTF w698A THESIS  (Whole term),72860,,,,Hybrid or Blended,,open,Graduate
RTF w698B THESIS  (Whole term),72865,,,,Hybrid or Blended,,open,Graduate
RTF w398R MASTER'S REPORT  (Whole term),72870,,,,Hybrid or Blended,,open,Graduate
RTF w399W DISSERTATION  (Whole term),72875,,,,Hybrid or Blended,,open,Graduate
RTF w699W DISSERTATION  (Whole term),72880,,,,Hybrid or Blended,,open,Graduate
RTF w999W DISSERTATION  (Whole term),72885,,,,Hybrid or Blended,,open,Graduate
RUS f406 FIRST-YEAR RUSSIAN I-WB  (First term),81840,MWF,10:00 a.m.-11:00 a.m.,,Internet,"WILKINS, EVGENIA MIKHAYLO",open,Lower
RUS s407 FIRST-YEAR RUSSIAN II-WB  (Second term),81845,MWF,9:00 a.m.-10:00 a.m.,,Internet,"KARABATIC, FRANE",open,Lower
S W f327 HUMAN BEHAV/SOCIAL ENVIR  (First term),87855,MTWTH,2:00 p.m.-4:00 p.m.,MEZ B0.302,Face-to-face,"BISHOP, OCTAVIOUS D",open; reserved,Upper
S W n645G SCL WORK PRCTCM INSTRUCTION II  (Nine week term),87860,,,,Face-to-face,,open,Upper
S W f360K APPLIED SOCIAL ETHICS  (First term),87864,MTWTH,10:30 a.m.-12:30 p.m.,WWH 102A,Face-to-face,"BISHOP, OCTAVIOUS D",open,Upper
S W n360K INCARCERATION/DISABILITY-WB  (Nine week term),87865,,,,Internet,"GUIDRY, ASHLEY MARIE",open,Upper
S W n360K 23-INTRO TO SPORT SOCIAL WORK  (Nine week term),87869,TTH,5:30 p.m.-8:00 p.m.,JHH 2.104,Face-to-face,"POTTS, SUZANNE",open,Upper
S W n381R HUMAN BEHAV & THE SOCIAL ENVIR  (Nine week term),87870,MW,1:30 p.m.-4:00 p.m.,WWH 418,Face-to-face,"NOEL, LAILEA",open,Graduate
S W n381T DYNAMS OF ORGS AND COMMUNITIES  (Nine week term),87875,MW,5:30 p.m.-8:00 p.m.,WWH 102A,Face-to-face,"NOEL, LAILEA",open,Graduate
S W n382R SOCL POLICY ANLY/SOCL PROBS  (Nine week term),87880,TTH,1:30 p.m.-4:00 p.m.,BEN 1.124,Face-to-face,"LEE, SAVANNAH",open,Graduate
S W n384G FOUNDATNS OF SOC WORK PRACT II  (Nine week term),87885,TTH,1:30 p.m.-4:00 p.m.,BEN 1.102,Face-to-face,"LLOYD, PATRICK M",open; reserved,Graduate
S W n384G FOUNDATNS OF SOC WORK PRACT II  (Nine week term),87890,MW,5:30 p.m.-8:00 p.m.,BEN 1.102,Face-to-face,"HERMAN, MAYAN",open; reserved,Graduate
S W n384G FOUNDATNS OF SOC WORK PRACT II  (Nine week term),87895,MW,5:30 p.m.-8:00 p.m.,BEN 1.104,Face-to-face,"DRIGGERS, KCIE",open; reserved,Graduate
S W n385R SOCIAL WORK RESEARCH METHODS  (Nine week term),87900,TTH,5:30 p.m.-8:00 p.m.,BEN 1.102,Face-to-face,"CODY, PATRICIA A",open,Graduate
S W n387R 26-SPANISH FOR SOCIAL WORKERS  (Nine week term),87905,TTH,8:30 a.m.-11:00 a.m.,GAR 2.128,Face-to-face,"GAITAN, RENE J",open,Graduate
S W n387R 33-CHILD/ADULT ATTCH CLIN PRAC  (Nine week term),87910,TTH,8:30 a.m.-11:00 a.m.,BEN 1.104,Face-to-face,"LINSEISEN, TAMERA B",closed,Graduate
S W n387R 34-INTRO TO SPORT SOCIAL WORK  (Nine week term),87914,TTH,5:30 p.m.-8:00 p.m.,JHH 2.104,Face-to-face,"POTTS, SUZANNE",open; reserved,Graduate
S W n387R 36-SOCIAL WORK IN HEALTH CARE  (Nine week term),87915,MW,1:30 p.m.-4:00 p.m.,JHH 2.104,Face-to-face,"ASSEFF, JOAN E",closed,Graduate
S W n387R 44-SUBSTANCE USE/SOCL WK PRACT  (Nine week term),87920,TTH,1:30 p.m.-4:00 p.m.,JHH 2.104,Face-to-face,"SMITH, ROBIN M",closed,Graduate
S W n393R 1-CLIN ASSMT AND DIFFEREN DIAG  (Nine week term),87925,MW,1:30 p.m.-4:00 p.m.,BEN 1.102,Face-to-face,"HERMAN, MAYAN",open; reserved,Graduate
S W n393R 1-CLIN ASSMT AND DIFFEREN DIAG  (Nine week term),87930,MW,1:30 p.m.-4:00 p.m.,GAR 2.128,Face-to-face,"JEFFERSON, BARBARA",open; reserved,Graduate
S W n393R 1-CLIN ASSMT AND DIFFEREN DIAG  (Nine week term),87935,TTH,5:30 p.m.-8:00 p.m.,GAR 2.128,Face-to-face,"MONTGOMERY, ARLENE K",open; reserved,Graduate
S W n393R 9-ASSMT/TREAT TRAUMATIZED POP  (Nine week term),87940,MW,8:30 a.m.-11:00 a.m.,BEN 1.102,Face-to-face,"GUAJARDO, ANITA",closed,Graduate
S W n393R 22-NEUROBIOLOGY AND S W PRACT  (Nine week term),87945,TTH,1:30 p.m.-4:00 p.m.,GDC 5.304,Face-to-face,"MONTGOMERY, ARLENE K",open,Graduate
S W n393R 24-TREATMENT OF CHILDREN/ADOLS  (Nine week term),87950,MW,5:30 p.m.-8:00 p.m.,GDC 5.304,Face-to-face,"MCCORMICK, ADAM G",open,Graduate
S W n393R 26-THEORS/METHS OF GROUP INTVN  (Nine week term),87955,TTH,5:30 p.m.-8:00 p.m.,MEZ B0.302,Face-to-face,"JEFFERSON, BARBARA",open,Graduate
S W n393T 28-PROGRAM EVALUATION  (Nine week term),87960,MW,1:30 p.m.-4:00 p.m.,GDC 5.304,Face-to-face,"RIVAUX, STEPHANIE L",open; reserved,Graduate
S W n393T 29-FINCL MGMT HMN SERVICES-WB  (Nine week term),87965,TTH,5:30 p.m.-8:00 p.m.,,Internet,"VIVERETTE, APRIL C",open,Graduate
S W n393T 30-GRANT WRTNG/RES DEVT  (Nine week term),87970,MW,5:30 p.m.-8:00 p.m.,MEZ B0.302,Face-to-face,"RAMIREZ, LISA A",open,Graduate
S W n394U ADV PRACTICUM INSTRUCTION  (Nine week term),87972,,,,Face-to-face,,open; reserved,Graduate
S W n394U ADV PRACTICUM INSTRUCTION  (Nine week term),87973,,,,Face-to-face,,open; reserved,Graduate
S W n394U ADV PRACTICUM INSTRUCTION  (Nine week term),87974,,,,Face-to-face,,open; reserved,Graduate
S W n394U ADV PRACTICUM INSTRUCTION  (Nine week term),87975,,,,Face-to-face,,open,Graduate
S W n394U ADV PRACTICUM INSTRUCTION  (Nine week term),87976,,,,Face-to-face,,open; reserved,Graduate
S W n394U ADV PRACTICUM INSTRUCTION  (Nine week term),87977,,,,Face-to-face,,open; reserved,Graduate
S W n394U ADV PRACTICUM INSTRUCTION  (Nine week term),87978,,,,Face-to-face,,open; reserved,Graduate
S W n394U ADV PRACTICUM INSTRUCTION  (Nine week term),87979,,,,Face-to-face,,open,Graduate
S W w395J RESEARCH IN SOCIAL WORK  (Whole term),87980,,,,Face-to-face,,closed,Graduate
S W f395K PERSPECTIVES ON PHILANTHROPY  (First term),87985,MW,6:00 p.m.-9:45 p.m.,SRH 3.312,Face-to-face,"GLADISH, KENNETH L",open; reserved,Graduate
S W n395K APPLIED SOCIAL ETHICS  (Nine week term),87989,MW,8:30 a.m.-11:00 a.m.,JHH 2.104,Face-to-face,"SIMMONS, STARLA",open; reserved,Graduate
S W n395K INTRO TO SPORT SOCIAL WORK  (Nine week term),87994,TTH,5:30 p.m.-8:00 p.m.,JHH 2.104,Face-to-face,,cancelled,Graduate
S W n395K SPPRTNG NEURODIVERGENT INDIVDS  (Nine week term),88000,MW,8:30 a.m.-11:00 a.m.,BEN 1.106,Face-to-face,"RICHARDSON MINNITT, ASHLE SUCHER, KATHARINE",open; reserved,Graduate
S W w395K FROM TEXAS TO THE TROUBLES  (Whole term),88004,,,,Face-to-face,"BUSCH-ARMENDARIZ, NOEL B",closed,Graduate
S W w395L RESEARCH PRACTICUM  (Whole term),88005,,,,Face-to-face,,closed,Graduate
S W w395W WRITING PRACTICUM  (Whole term),88010,,,,Face-to-face,,closed,Graduate
S W f399W DISSERTATION  (First term),88015,,,,Face-to-face,,open,Graduate
S W w399W DISSERTATION  (Whole term),88020,,,,Face-to-face,,open,Graduate
S W w699W DISSERTATION  (Whole term),88025,,,,Face-to-face,,open,Graduate
S W w999W DISSERTATION  (Whole term),88030,,,,Face-to-face,,open,Graduate
S W s395K PHD CONF COURSE SOCIAL WORK  (Second term),88035,,,,Face-to-face,,open; reserved,Graduate
S W s395L RESEARCH PRACTICUM  (Second term),88040,,,,Face-to-face,,open,Graduate
S W s399W DISSERTATION  (Second term),88045,,,,Hybrid or Blended,,open,Graduate
SDS f301 ELEM STATISTICAL METHODS-WB  (First term),86400,,,,Internet,"BLEVINS, CHEASEQUAH J",open,Lower
SDS f320E ELEMENTS OF STATISTICS-WB  (First term),86405,W,6:00 p.m.-7:30 p.m.,,Internet,"BLEVINS, CHEASEQUAH J",closed,Upper
SDS f379R UNDERGRADUATE RESEARCH  (First term),86410,,,,Face-to-face,,open; reserved,Upper
SDS s379R UNDERGRADUATE RESEARCH  (Second term),86435,,,,Face-to-face,,open; reserved,Upper
SDS w389R GRADUATE RESEARCH  (Whole term),86415,,,,Face-to-face,,closed,Graduate
SDS w398R MASTER'S REPORT  (Whole term),86420,,,,Face-to-face,,open,Graduate
SDS f399W DISSERTATION  (First term),86425,,,,Face-to-face,,open; reserved,Graduate
SDS w399W DISSERTATION  (Whole term),86430,,,,Face-to-face,,open; reserved,Graduate
SDS s389R GRADUATE RESEARCH  (Second term),86440,,,,Face-to-face,,open; reserved,Graduate
SDS s399W DISSERTATION  (Second term),86445,,,,Face-to-face,,open; reserved,Graduate
SED s303 AUTISM SPECTRUM DISORDER-WB  (Second term),74350,,,,Internet,"RAMOS-TORRES, SAURY",open,Lower
SED f322C INDIVIDUAL DIFFERENCES-WB  (First term),74280,,,,Internet,"RAMOS-TORRES, SAURY",open,Upper
SED s322C INDIVIDUAL DIFFERENCES-WB  (Second term),74355,,,,Internet,"GOLDSTEIN, MICHELE",open,Upper
SED f388 PRAC IN SPE: PRO DEV IN ABA-WB  (First term),74285,,,,Internet,"ESTEP, LAURA KELLEY",open,Graduate
SED f388 THEORETICAL FRAMEWRK IN ABA-WB  (First term),74290,,,,Internet,"HOFFMAN, KATHERINE J",open,Graduate
SED w395 15-INDEP STDY IN MULTIC SED  (Whole term),74291,,,,Face-to-face,,open,Graduate
SED w395 8-INDEP STDY IN AUT/DEV DIS  (Whole term),74292,,,,Face-to-face,,open,Graduate
SED w395 4-INDEPEND STD IN LRN DISAB-WB  (Whole term),74293,,,,Internet,,open,Graduate
SED w395 7-INDEP STDY ECD SED  (Whole term),74294,,,,Face-to-face,,open,Graduate
SED w696A RESEARCH MENTORING  (Whole term),74295,,,,Face-to-face,,open,Graduate
SED w696B RESEARCH MENTORING  (Whole term),74300,,,,Face-to-face,,open,Graduate
SED f396R 2-SINGLE-SUBJECT RSCH DESGN-WB  (First term),74303,,,,Internet,"O'REILLY, MARK F",closed,Graduate
SED f396C 7-TRENDS/ISS IN AUT/DEV DIS-WB  (First term),74304,,,,Internet,"FALCOMATA, TERRY S",open,Graduate
SED w698A THESIS  (Whole term),74305,,,,Face-to-face,,open,Graduate
SED w698B THESIS  (Whole term),74310,,,,Face-to-face,,open,Graduate
SED w398R MASTER'S REPORT  (Whole term),74315,,,,Face-to-face,,open,Graduate
SED f399W DISSERTATION  (First term),74320,,,,Face-to-face,,open,Graduate
SED w399W DISSERTATION  (Whole term),74325,,,,Face-to-face,,open,Graduate
SED f699W DISSERTATION  (First term),74330,,,,Face-to-face,,open,Graduate
SED w699W DISSERTATION-WB  (Whole term),74335,,,,Internet,,open,Graduate
SED f999W DISSERTATION-WB  (First term),74340,,,,Internet,,open,Graduate
SED w999W DISSERTATION-WB  (Whole term),74345,,,,Internet,,open,Graduate
SED s386 11-FND POS BEH SUP/CLS MGMT-WB  (Second term),74359,,,,Internet,"FRAGALE, CHRISTINA LIN",open,Graduate
SED s388 ADVANCED CONCEPTS IN ABA-WB  (Second term),74360,,,,Internet,"HOFFMAN, KATHERINE J",open,Graduate
SED s399W DISSERTATION  (Second term),74365,,,,Face-to-face,,open,Graduate
SED s699W DISSERTATION  (Second term),74370,,,,Face-to-face,,open,Graduate
SED s999W DISSERTATION  (Second term),74375,,,,Face-to-face,,open,Graduate
SLH s313L HEARING SCIENCE-WB  (Second term),73020,MTH,7:00 p.m.-8:30 p.m.,,Internet,"LIU, CHANG",open,Lower
SLH s113P HEARING SCIENCE: LABORATORY-WB  (Second term),73025,MTH,8:30 p.m.-9:00 p.m.,,Internet,"LIU, CHANG",open,Lower
SLH f378D QUAL OF LIFE IN CLINICAL CARE  (First term),72950,,,,Face-to-face,"BYRD, COURTNEY T",open; reserved,Upper
SLH w378K STUDIES SPCH LANG PATHLGY/AUD  (Whole term),72955,,,,Face-to-face,,open; reserved,Upper
SLH f380E CONFERENCE COURSE  (First term),72960,,,,Face-to-face,"SMITH, SPENCER",cancelled,Graduate
SLH w380E CONFERENCE COURSE  (Whole term),72965,,,,Face-to-face,,open,Graduate
SLH f381L CLINICAL PRACTICUM  (First term),72970,,,,Face-to-face,,open,Graduate
SLH w381L CLINICAL PRACTICUM  (Whole term),72975,,,,Hybrid or Blended,,open,Graduate
SLH w386F FND PRINC CLINICAL PRACTICUM  (Whole term),72980,,,,Face-to-face,"CORNEJO, CHELSEA GARABIETA, MONIKE A",cancelled,Graduate
SLH w386F FND PRINC CLINICAL PRACTICUM  (Whole term),72985,,,,Face-to-face,"HAYDEN, CANDACE M",open,Graduate
SLH w386S ADVANCED APPS CLINICAL PRACT  (Whole term),72990,,,,Face-to-face,"GARABIETA, MONIKE A",open,Graduate
SLH w698A THESIS  (Whole term),72995,,,,Face-to-face,,open,Graduate
SLH w698B THESIS  (Whole term),73000,,,,Face-to-face,,open,Graduate
SLH w399W DISSERTATION  (Whole term),73005,,,,Face-to-face,,open,Graduate
SLH w699W DISSERTATION  (Whole term),73010,,,,Face-to-face,,open,Graduate
SLH w999W DISSERTATION  (Whole term),73015,,,,Face-to-face,,open,Graduate
SOC f302 INTRO TO STUDY OF SOCIETY-WB  (First term),81900,,,,Internet,"MCCASLIN, BRIANNA",open,Lower
SOC f308G RICH/POOR IN AMER: SOC PRSP-WB  (First term),81904,,,,Internet,"TSAI, CHYI-RONG",open,Lower
SOC f308L SOCL TRNSFMTN LOVE/RLTNSHPS-WB  (First term),81905,MWF,10:00 a.m.-11:00 a.m.,,Internet,"HAGHSHENAS, MEHDI",open,Lower
"SOC f312S SOCIETY, HEALTH, HAPPINESS-WB  (First term)",81914,,,,Internet,"TULBERG, ELAN NICOLE",open,Lower
SOC s302 INTRO TO STUDY OF SOCIETY-WB  (Second term),81980,,,,Internet,"MCCASLIN, BRIANNA",open,Lower
SOC s307P INTRO SOC HLTH/WELL-BEING-WB  (Second term),81983,,,,Internet,"MARQUES, BRENDA MOREIRA",open,Lower
SOC s307Q ENVIR INEQUALITY/HEALTH-WB  (Second term),81984,,,,Internet,"KIM, JAEIN",open,Lower
SOC w321K SOCIAL ISSUES-UTNY  (Whole term),81915,W,6:00 p.m.-9:00 p.m.,NY1 1520,Face-to-face,"STROUD, COURT HOLMES, JENINE",open; reserved,Upper
SOC f321U URBAN SOCIOLOGY-WB  (First term),81920,,,,Internet,"SWEARINGEN, WILLIAM S",open,Upper
SOC f325K CRIMINOLOGY-WB  (First term),81925,,,,Internet,"MIGLIORE, CLAIRE",open,Upper
SOC f344 RACIAL AND ETHNIC RELATIONS-WB  (First term),81930,,,,Internet,"REECE, ROBERT L",open,Upper
SOC w379P UNDERGRAD RESEARCH OPPORTUNITY  (Whole term),81935,,,,Face-to-face,,open; reserved,Upper
SOC w380 CONFERENCE COURSE  (Whole term),81940,,,,Hybrid or Blended,,open; reserved,Graduate
SOC f390K PROPOSAL PREPARATION  (First term),81945,,,,Hybrid or Blended,,open; reserved,Graduate
SOC w390K PROPOSAL PREPARATION  (Whole term),81950,,,,Hybrid or Blended,,open; reserved,Graduate
SOC w698A THESIS  (Whole term),81955,,,,Hybrid or Blended,,open; reserved,Graduate
SOC w698B THESIS  (Whole term),81960,,,,Hybrid or Blended,,open; reserved,Graduate
SOC w399W DISSERTATION  (Whole term),81965,,,,Hybrid or Blended,,open,Graduate
SOC w699W DISSERTATION  (Whole term),81970,,,,Hybrid or Blended,,open,Graduate
SOC w999W DISSERTATION  (Whole term),81975,,,,Hybrid or Blended,,open,Graduate
SOC s390K PROPOSAL PREPARATION  (Second term),81985,,,,Hybrid or Blended,,open; reserved,Graduate
SPN n601D FIRST-YEAR SPANISH I-WB  (Nine week term),82205,MTWTHF,8:30 a.m.-10:30 a.m.,,Internet,"HERRERA, HANSY",waitlisted,Lower
SPN n601D FIRST-YEAR SPANISH I-WB  (Nine week term),82210,MTWTHF,10:00 a.m.-12:00 p.m.,,Internet,,waitlisted,Lower
SPN n601D FIRST-YEAR SPANISH I-WB  (Nine week term),82215,MTWTHF,10:00 a.m.-12:00 p.m.,,Internet,,waitlisted,Lower
SPN n601D FIRST-YEAR SPANISH I-WB  (Nine week term),82220,MTWTHF,1:00 p.m.-3:00 p.m.,,Internet,,waitlisted,Lower
SPN f610D FIRST-YEAR SPANISH II-WB  (First term),82225,MTWTHF,10:00 a.m.-1:00 p.m.,,Internet,"THOMAS, ALEXANDER JOHN HE",open,Lower
SPN f610D FIRST-YEAR SPANISH II-WB  (First term),82230,MTWTHF,8:30 a.m.-11:30 a.m.,,Internet,,open,Lower
SPN f610D FIRST-YEAR SPANISH II-WB  (First term),82235,MTWTHF,10:00 a.m.-1:00 p.m.,,Internet,"WHITEHEAD, SARAH JEY",waitlisted,Lower
SPN f610D FIRST-YEAR SPANISH II-WB  (First term),82240,MTWTHF,1:00 p.m.-4:00 p.m.,,Internet,"JIMENEZ-BARALT, RAFAEL J",open,Lower
SPN f311 INTERMEDIATE SPANISH-WB  (First term),82245,MTWTHF,10:00 a.m.-11:30 a.m.,,Internet,"FRANK, JOSHUA",waitlisted,Lower
SPN f311 INTERMEDIATE SPANISH-WB  (First term),82250,MTWTHF,11:30 a.m.-1:00 p.m.,,Internet,"BAILEY, MACKENZIE K",waitlisted,Lower
SPN f311 INTERMEDIATE SPANISH-WB  (First term),82255,MTWTHF,11:30 a.m.-1:00 p.m.,,Internet,,open,Lower
SPN s610D FIRST-YEAR SPANISH II-WB  (Second term),82280,MTWTHF,10:00 a.m.-1:00 p.m.,,Internet,"RUIZ MIRABAL, YENIBEL",waitlisted,Lower
SPN s311 INTERMEDIATE SPANISH-WB  (Second term),82285,MTWTHF,10:00 a.m.-11:30 a.m.,,Internet,,waitlisted,Lower
SPN s311 INTERMEDIATE SPANISH-WB  (Second term),82290,MTWTHF,10:00 a.m.-11:30 a.m.,,Internet,,open,Lower
SPN s314 SPANISH CONVERSATION/CUL-WB  (Second term),82295,MTWTHF,11:30 a.m.-1:00 p.m.,,Internet,,waitlisted,Lower
SPN s314 SPANISH CONVERSATION/CUL-WB  (Second term),82300,MTWTHF,11:30 a.m.-1:00 p.m.,,Internet,,open,Lower
SPN f327C ADV GRAM/WRITING IN CONTEXT-WB  (First term),82260,MTWTHF,11:30 a.m.-1:00 p.m.,,Internet,,open,Upper
SPN f346C SPANISH PRONUNCIATION-ESP  (First term),82265,,,,Face-to-face,"NAGLE, CHARLES",open,Upper
SPN f367D BUSINESS IN HISPAN LIFE/CUL-WB  (First term),82270,,,,Internet,"OGANDO LAVIN, GUILLERMINA",waitlisted,Upper
SPN s367C SPANISH HLTH CARE PROFESSNS-WB  (Second term),82305,,,,Internet,"ECHAVARRIA, MARIA LUISA",waitlisted,Upper
SPN s367C SPN HLTH CARE PROFESSNS-ESP  (Second term),82310,,,,Face-to-face,"BURT, ERIKA LINNEA",waitlisted,Upper
SPN w398R MASTER'S REPORT  (Whole term),82275,,,,Face-to-face,,open,Graduate
STA f235 DATA SCI FOR BUSN APPLCTNS-WB  (First term),71585,MTWTH,12:00 p.m.-1:30 p.m.,,Internet,"BOLFARINE, HENRIQUE",waitlisted,Upper
STA f280 UNSUPERVISED LEARNING  (First term),71590,W,8:30 p.m.-9:45 p.m.,,Web Enhanced,"SAGER, THOMAS W",open,Graduate
STA s280 19-TIME SERIES  (Second term),71595,TH,7:00 p.m.-8:15 p.m.,,Web Enhanced,"SAGER, THOMAS W",open,Graduate
STA s280 19-TIME SERIES  (Second term),71599,TH,7:00 p.m.-8:15 p.m.,,Web Enhanced,"SAGER, THOMAS W",open,Graduate
STA s380 INTRO TO MACHINE LEARNING  (Second term),71600,MTWTHF,10:00 a.m.-12:00 p.m.,RRH 4.408,Face-to-face,"MURRAY, JARED SCOTT TOMPAIDIS, EFSTATHIOS",open,Graduate
STA s380 INTRO TO MACHINE LEARNING  (Second term),71605,MTWTHF,2:00 p.m.-4:00 p.m.,RRH 4.408,Face-to-face,"MURRAY, JARED SCOTT TOMPAIDIS, EFSTATHIOS",open,Graduate
STC w380C ASSESSNG TECHNOLOGS/INNOVTNS  (Whole term),71760,,,,Hybrid or Blended,"PETERSON, MICHAEL S",open,Graduate
STC w382 MARKETING TECHNOL INNOVATIONS  (Whole term),71765,,,,Hybrid or Blended,"DEKINDER, JADE S",open,Graduate
STC w183C ART/SCIENCE NEGOTIATION  (Whole term),71770,,,,Hybrid or Blended,"MURPHY, MELISSA LYNNE",open,Graduate
STC w287 NEW VENTURE ACCOUNTING  (Whole term),71775,,,,Hybrid or Blended,"BADOLATO, PATRICK G",open,Graduate
STC w389 PROBLEMS IN SPECIALIZED FIELDS  (Whole term),71780,,,,Hybrid or Blended,,open,Graduate
STM f390T INSTRUCT MODELS IN STEM ED  (First term),73315,TTH,9:30 a.m.-1:30 p.m.,SZB 3.322,Face-to-face,"SAMPSON, VICTOR",open,Graduate
STM f390T LEARNING SCI/STEAM REFORM  (First term),73320,THF,1:00 p.m.-5:00 p.m.,SZB 2.216,Face-to-face,"GOMEZ MARCHANT, CARLOS NI",open; reserved,Graduate
STM w396T DIR RSCH IN STEM EDUCATION  (Whole term),73325,,,,Face-to-face,,open,Graduate
STM w698A THESIS  (Whole term),73330,,,,Face-to-face,,open,Graduate
STM w698B THESIS  (Whole term),73335,,,,Face-to-face,,open,Graduate
STM w398R MASTER'S REPORT  (Whole term),73340,,,,Face-to-face,,open,Graduate
STM w399W DISSERTATION  (Whole term),73345,,,,Face-to-face,,open,Graduate
STM s396T DIR RSCH IN STEM EDUCATION  (Second term),73350,,,,Face-to-face,,open,Graduate
STM s396T DIR RSCH IN STEM EDUCATION  (Second term),73355,,,,Face-to-face,,open,Graduate
T C f358 EXPLORING UK EDUCATION-GBR  (First term),81350,,,,Face-to-face,"REDDICK, RICHARD J CHILDS, JOSHUA",open,Upper
T C f358 VIENNA: MEMORY/THE CITY-AUT  (First term),81355,,,,Face-to-face,"HOELSCHER, STEVEN D",closed,Upper
T D f380P ADV PROJECTS IN PERFORMANCE  (First term),76505,,,,Face-to-face,,closed,Graduate
T D f386D DANCE TECHNIQUE  (First term),76510,,,,Face-to-face,"CARPENTER, PETER",cancelled,Graduate
T D w395 T D EXAM STUDY  (Whole term),76515,,,,Face-to-face,,open,Graduate
T D w395P ADV PROJS IN PERFORMANCE STDS  (Whole term),76520,,,,Face-to-face,,open,Graduate
T D w698A THESIS  (Whole term),76525,,,,Face-to-face,,open,Graduate
T D w698B THESIS  (Whole term),76530,,,,Face-to-face,,open,Graduate
T D w399W DISSERTATION  (Whole term),76535,,,,Face-to-face,,open,Graduate
T D w699W DISSERTATION  (Whole term),76540,,,,Face-to-face,,open,Graduate
T D w999W DISSERTATION  (Whole term),76545,,,,Face-to-face,,open,Graduate
T D s680M PERFORMANCE STUDIO  (Second term),76550,,,,Face-to-face,"GIONFRIDDO, ERICA LYNN",cancelled,Graduate
T D s698A THESIS  (Second term),76555,,,,Face-to-face,,open,Graduate
TXA s355 ADV COMM STRATEGIES CAREER DEV  (Second term),85230,,,,Face-to-face,,open,Upper
UGS f302 SEX IN THE EUROPEAN NOVEL-WB  (First term),88164,MTWTHF,10:00 a.m.-11:30 a.m.,,Internet,"WILKINSON, LYNN R",closed,Lower
UGS f302 THE VIKING WORLD-WB  (First term),88165,MTWTHF,9:00 a.m.-10:30 a.m.,,Internet,"BJOERU, OEYVIND",closed,Lower
UGS w310K UNDERGRAD RESEARCH EXPERIENCE  (Whole term),88170,,,,Hybrid or Blended,,cancelled,Lower
UGS s302 AL-JAZEERA: VOICE/VOICELESS  (Second term),88190,TWTH,2:00 p.m.-4:30 p.m.,MEZ B0.302,Face-to-face,"MOHAMMAD, MOHAMMAD A",closed,Lower
UGS s302 SEX IN THE EUROPEAN NOVEL-WB  (Second term),88195,MTWTHF,10:00 a.m.-11:30 a.m.,,Internet,"WILKINSON, LYNN R",cancelled,Lower
UGS s302 WHAT WE SEE/WHAT WE BELIEVE-WB  (Second term),88200,MWF,10:00 a.m.-12:30 p.m.,,Internet,"HAGHSHENAS, MEHDI",closed,Lower
UGS s302 WHO OWNS THE PAST?-WB  (Second term),88205,TWTH,12:30 p.m.-3:00 p.m.,,Internet,"COVEY, RONALD",closed,Lower
UGS w120K UNDERGRAD RESEARCH EXPERIENCE  (Whole term),88175,,,,Hybrid or Blended,,cancelled,Upper
UGS w320K UNDERGRAD RESEARCH EXPERIENCE  (Whole term),88180,,,,Hybrid or Blended,,cancelled,Upper
UGS w320L UNDRGRD RESEARCH EXPERIENCE  (Whole term),88185,,,,Hybrid or Blended,,cancelled,Upper
URB w320M MDRNSM IN AM DESIGN/ARCH-UTNY  (Whole term),78010,TH,6:00 p.m.-9:00 p.m.,NY1 1520,Face-to-face,"MELLINS, THOMAS",open; reserved,Upper
URB f321U URBAN SOCIOLOGY-WB  (First term),78015,,,,Internet,"SWEARINGEN, WILLIAM S",open; reserved,Upper
URB f322C VIENNA: MEMORY/CITY: HON-AUT  (First term),78020,,,,Face-to-face,"HOELSCHER, STEVEN D",open,Upper
URB w325 INSIDE THE ARTS NYC-UTNY  (Whole term),78025,M,6:00 p.m.-9:00 p.m.,NY1 1520,Face-to-face,"HIATT, ERIN",open; reserved,Upper
URB w325 INTRO TO MRKTNG IN NEW YORK  (Whole term),78030,T,6:00 p.m.-9:00 p.m.,NY1 1520,Face-to-face,"SALVATO, ED",open; reserved,Upper
URB w325 LEADERSHIP/URBN ENGAGEMNT-UTNY  (Whole term),78035,W,3:00 p.m.-5:00 p.m.,NY1 1520,Hybrid or Blended,"ECKSTEIN, ALICE",open; reserved,Upper
URB w325 SOCIAL ISSUES-UTNY  (Whole term),78040,W,6:00 p.m.-9:00 p.m.,NY1 1520,Face-to-face,"STROUD, COURT HOLMES, JENINE",open; reserved,Upper
"URB s325E THE HEALTHY, LIVABLE CITY-WB  (Second term)",78050,MTWTHF,11:30 a.m.-1:00 p.m.,,Internet,"ELKINS, JULES R",closed,Upper
URD w381 CONF CRS IN URDU LANG/CUL-WB  (Whole term),78550,,,,Internet,,open,Graduate
UTS f306M HANDS-ON SCIENCE IV-WB  (First term),83965,MTWTHF,10:00 a.m.-1:00 p.m.,,Internet,"CHIMONIDOU, ANTONIA",cancelled,Lower
WGS f305 INTRO TO WMN'S/GNDR STUDIES-WB  (First term),82365,,,,Internet,"HAQ, SARA",open,Lower
